date,call_top5_b_v,call_top5_b_ratio,call_top10_b_v,call_top10_b_ratio,call_top5_s_v,call_top5_s_ratio,call_top10_s_v,call_top10_s_ratio,put_top5_b_v,put_top5_b_ratio,put_top10_b_v,put_top10_b_ratio,put_top5_s_v,put_top5_s_ratio,put_top10_s_v,put_top10_s_ratio
2015/09/16,91735,35.6,126923,49.2,67898,26.3,94464,36.6,48525,21.1,78622,34.1,53595,23.3,85648,37.2
2015/09/17,103269,31.9,143202,44.2,74527,23.0,108511,33.5,66749,20.2,105576,31.9,68213,20.6,105964,32.0
2015/09/18,102391,29.7,142198,41.2,79034,22.9,115113,33.4,77950,20.3,120849,31.5,74453,19.4,118675,30.9
2015/09/21,110141,26.1,153004,36.2,100896,23.9,137848,32.6,93763,21.5,137011,31.4,84433,19.4,141821,32.5
2015/09/22,115770,25.5,162652,35.9,110837,24.5,151923,33.5,108588,22.4,154641,31.9,90892,18.8,154535,31.9
2015/09/23,104354,28.3,146059,39.6,77406,21.0,114004,30.9,71706,19.5,115361,31.4,76161,20.7,127819,34.8
2015/09/24,113362,25.7,159626,36.2,86021,19.5,124595,28.3,76824,17.7,130136,30.0,96199,22.2,150650,34.7
2015/09/25,118813,24.2,170243,34.7,102637,20.9,150699,30.7,93829,19.1,148713,30.2,106938,21.8,171447,34.9
2015/09/30,107891,26.0,157480,37.9,91937,22.1,131256,31.6,74435,17.7,125095,29.8,95700,22.8,154566,36.9
2015/10/01,111097,25.0,161173,36.2,91033,20.5,134433,30.2,87087,16.5,144915,27.4,113360,21.4,182110,34.4
2015/10/02,106789,23.2,155886,33.8,89266,19.4,134696,29.2,101548,17.9,160610,28.4,118571,20.9,187299,33.1
2015/10/05,116002,23.3,165979,33.4,104614,21.0,152525,30.7,115406,19.1,178442,29.5,128553,21.3,197329,32.6
2015/10/06,121677,23.0,174632,33.0,119054,22.5,170802,32.3,139875,21.5,201531,31.0,138609,21.3,205970,31.6
2015/10/07,107718,25.2,154247,36.1,91972,21.5,133773,31.3,96765,18.5,158853,30.3,130718,24.9,192246,36.7
2015/10/08,107622,22.4,159541,33.3,95455,19.9,146344,30.5,109905,18.8,181341,31.1,148011,25.4,210982,36.2
2015/10/12,109380,21.7,169001,33.6,114552,22.8,166874,33.2,142843,21.7,221340,33.7,155278,23.6,220027,33.5
2015/10/13,107081,20.3,165159,31.3,119572,22.7,172666,32.7,152517,22.1,225649,32.7,156309,22.7,220834,32.0
2015/10/14,104566,23.8,151994,34.6,84258,19.2,127391,29.0,118166,20.6,180275,31.4,148604,25.9,206940,36.0
2015/10/15,105448,23.0,155779,34.0,83629,18.3,129413,28.2,136461,21.1,205339,31.8,157691,24.4,223093,34.5
2015/10/16,108251,22.5,157205,32.7,94218,19.6,139762,29.0,145900,21.8,218837,32.7,169472,25.3,236126,35.3
2015/10/19,106328,20.7,161273,31.5,109326,21.3,159507,31.1,172946,24.4,246454,34.8,179391,25.4,252229,35.6
2015/10/20,111186,21.5,163540,31.6,119450,23.1,167605,32.4,191610,25.9,265405,35.9,193530,26.2,266646,36.1
2015/10/21,85429,34.3,116569,46.8,63832,25.6,86139,34.6,53528,21.2,88831,35.2,53791,21.3,85022,33.7
2015/10/22,90048,30.4,124107,41.9,64740,21.9,92896,31.4,63983,20.4,101055,32.2,55149,17.6,92426,29.5
2015/10/23,93928,27.4,130358,38.1,80140,23.4,112320,32.8,74590,20.3,112452,30.6,57016,15.5,102299,27.9
2015/10/26,97817,25.9,137453,36.4,91860,24.3,126920,33.6,88991,21.3,129588,31.1,62469,15.0,113173,27.2
2015/10/27,104304,24.1,145872,33.7,109082,25.2,147947,34.1,103965,22.6,145881,31.8,68818,15.0,123417,26.9
2015/10/28,98653,28.9,137640,40.3,67874,19.9,103401,30.3,58205,17.0,96172,28.1,60868,17.8,102365,29.9
2015/10/29,103149,23.9,144579,33.5,87845,20.4,132913,30.8,76730,19.1,116982,29.2,72421,18.1,123762,30.9
2015/10/30,105314,22.4,148734,31.6,98683,21.0,148670,31.6,86287,19.8,130268,29.9,80824,18.6,133349,30.6
2015/11/02,106811,21.5,151570,30.5,106288,21.4,157503,31.6,93168,19.8,140564,29.8,84484,17.9,144217,30.6
2015/11/03,109414,22.5,157908,32.4,106117,21.8,154495,31.7,111951,20.7,167335,30.9,94159,17.4,158558,29.3
2015/11/04,107027,28.3,150350,39.8,74258,19.6,111761,29.6,74871,16.8,122185,27.4,80883,18.1,135335,30.3
2015/11/05,113507,26.5,158882,37.2,84743,19.8,129650,30.3,79328,16.0,131362,26.5,86289,17.4,151294,30.5
2015/11/06,119165,22.3,162583,30.4,102288,19.1,158481,29.6,100948,18.9,160926,30.1,113784,21.3,182764,34.2
2015/11/09,119498,20.2,166422,28.1,115409,19.5,186320,31.5,104718,19.3,167937,30.9,96316,17.7,162257,29.9
2015/11/10,124053,18.8,176362,26.7,129730,19.6,209614,31.7,108576,19.1,178151,31.3,97594,17.2,169276,29.7
2015/11/11,149493,27.3,192825,35.2,102066,18.6,158778,29.0,88534,19.5,137232,30.2,95931,21.1,162688,35.8
2015/11/12,158857,26.7,203425,34.2,107508,18.1,166041,27.9,83800,17.3,131996,27.2,106378,21.9,169864,35.0
2015/11/13,158585,25.2,205954,32.7,116152,18.4,183290,29.1,93155,18.4,145881,28.8,109548,21.6,176814,34.9
2015/11/16,156061,23.5,208085,31.3,130683,19.6,201066,30.2,96606,18.8,148124,28.8,109686,21.3,177350,34.5
2015/11/17,158323,24.0,211428,32.1,135579,20.6,198474,30.1,115416,21.1,169043,30.9,118173,21.6,184050,33.7
2015/11/18,90094,29.4,120489,39.3,70622,23.1,102997,33.6,55320,20.5,88153,32.7,64082,23.8,98773,36.6
2015/11/19,92393,26.2,125474,35.5,75056,21.2,109778,31.1,59830,17.2,100059,28.8,73056,21.0,114286,32.9
2015/11/20,92600,24.0,131572,34.1,77934,20.2,118192,30.7,73973,18.9,117771,30.1,85024,21.8,131097,33.6
2015/11/23,97177,23.0,137416,32.5,85612,20.3,127364,30.1,97215,21.4,144157,31.8,98889,21.8,147208,32.5
2015/11/24,111788,22.9,154687,31.7,114423,23.5,155945,32.0,112220,23.4,158326,33.0,97138,20.3,148971,31.1
2015/11/25,95969,24.6,132116,33.9,77781,19.9,115076,29.5,70322,19.3,110084,30.2,82350,22.6,127283,34.9
2015/11/26,104539,24.4,142558,33.3,84795,19.8,125876,29.4,78253,17.6,126880,28.6,95117,21.4,144830,32.7
2015/11/27,104683,21.4,148537,30.4,95321,19.5,143105,29.3,93465,19.9,141901,30.2,111245,23.6,166265,35.3
2015/11/30,116903,20.5,164994,29.0,111215,19.5,170437,29.9,100778,20.7,147276,30.3,108528,22.3,165094,34.0
2015/12/01,114896,20.0,165498,28.8,125233,21.8,181013,31.5,111878,20.5,157458,28.8,117304,21.5,177251,32.4
2015/12/02,104008,23.0,145892,32.2,91109,20.1,134153,29.6,78772,18.1,115212,26.5,98709,22.7,147367,33.9
2015/12/03,116387,22.9,166169,32.8,98210,19.4,148062,29.2,84543,17.0,130171,26.1,114664,23.0,167578,33.6
2015/12/04,121067,22.0,171188,31.1,110205,20.1,164304,29.9,94133,17.8,141996,26.8,128080,24.2,186193,35.1
2015/12/07,118453,21.0,164007,29.1,116080,20.6,167352,29.7,110154,18.9,161553,27.7,130401,22.4,191473,32.9
2015/12/08,132326,21.0,186653,29.6,129510,20.5,186488,29.6,117861,19.9,168865,28.5,136157,23.0,197260,33.3
2015/12/09,116197,21.6,160137,29.8,100268,18.7,151008,28.1,81415,16.7,125812,25.8,119668,24.6,168757,34.6
2015/12/10,123794,20.8,171571,28.8,111390,18.7,170655,28.7,80416,15.6,130535,25.3,125654,24.4,180030,34.9
2015/12/11,130215,20.4,177193,27.7,132237,20.7,197068,30.8,92410,17.4,145963,27.6,128506,24.3,187046,35.3
2015/12/14,137825,20.2,188465,27.7,152238,22.4,218140,32.0,107241,19.3,163170,29.4,123049,22.2,183024,33.0
2015/12/15,139885,20.1,195435,28.0,162782,23.3,226201,32.4,121061,20.8,177691,30.5,126851,21.8,188752,32.4
2015/12/16,61797,32.7,81908,43.4,40521,21.5,56253,29.8,44662,23.0,67237,34.6,41525,21.4,63243,32.6
2015/12/17,82925,33.2,106561,42.6,43457,17.4,63319,25.3,48296,17.4,82575,29.7,51261,18.4,80307,28.9
2015/12/18,100423,33.7,128018,42.9,50885,17.1,76271,25.6,64281,19.2,102357,30.6,64784,19.4,100114,29.9
2015/12/21,105994,31.1,134315,39.4,70303,20.6,96682,28.3,72758,19.2,110825,29.2,63990,16.9,104813,27.7
2015/12/22,111351,29.1,144322,37.7,86724,22.7,116184,30.4,85212,20.6,122667,29.6,74914,18.1,121449,29.3
2015/12/23,79149,29.4,106104,39.5,46936,17.5,71700,26.7,50356,17.8,81571,28.9,50554,17.9,80885,28.7
2015/12/24,84014,26.3,114558,35.9,55928,17.5,81892,25.6,54468,15.7,93217,26.9,55128,15.9,92038,26.6
2015/12/25,89053,26.3,121651,35.9,57859,17.1,86597,25.6,65369,17.0,109320,28.5,66097,17.2,107996,28.1
2015/12/28,90303,24.8,124356,34.2,70231,19.3,100054,27.5,75373,18.5,119126,29.2,67819,16.6,113313,27.8
2015/12/29,90491,22.0,126351,30.8,84697,20.6,121072,29.5,80664,19.0,124743,29.4,73251,17.3,123776,29.2
2015/12/30,82537,26.4,113777,36.4,52084,16.7,79330,25.4,55248,16.7,92199,27.9,61204,18.5,96431,29.2
2015/12/31,91771,26.1,125564,35.7,55274,15.7,84878,24.1,67520,17.1,109318,27.7,77396,19.6,120235,30.5
2016/01/04,100021,23.1,139584,32.3,77791,18.0,115927,26.8,78023,18.9,124041,30.0,74199,17.9,113467,27.4
2016/01/05,109893,22.2,155756,31.5,98249,19.9,139638,28.2,95212,20.8,142887,31.2,85183,18.6,132235,28.9
2016/01/06,100886,25.8,135759,34.7,72919,18.6,108899,27.8,72897,19.3,116954,30.9,64308,17.0,104869,27.7
2016/01/07,108266,22.7,144587,30.3,88282,18.5,131275,27.5,74723,18.5,118687,29.4,74480,18.4,121194,30.0
2016/01/08,116748,22.2,160669,30.5,98791,18.8,150691,28.6,84354,18.2,137034,29.6,81760,17.7,133377,28.8
2016/01/11,124592,22.0,168546,29.8,113273,20.0,174055,30.7,96235,20.3,149807,31.7,78215,16.5,129113,27.3
2016/01/12,135997,21.9,184925,29.7,136573,21.9,204597,32.9,111165,21.6,166265,32.2,81858,15.9,133349,25.9
2016/01/13,123249,25.4,165706,34.1,99725,20.5,147864,30.4,83585,19.8,131090,31.1,69008,16.4,118947,28.2
2016/01/14,145782,25.6,197233,34.6,108293,19.0,167840,29.5,95219,19.2,158471,32.0,81377,16.4,146061,29.5
2016/01/15,135856,21.6,188457,30.0,130878,20.8,203740,32.4,103741,19.0,174770,32.0,83605,15.3,143050,26.2
2016/01/18,135946,21.2,193214,30.1,153889,24.0,222589,34.7,106735,18.9,177425,31.3,99189,17.5,159314,28.1
2016/01/19,129542,19.9,186471,28.6,170191,26.1,234170,36.0,128246,21.1,198003,32.6,116336,19.2,184590,30.4
2016/01/20,73549,28.9,96041,37.8,57145,22.5,82248,32.4,53457,22.4,82988,34.8,47755,20.0,73711,30.9
2016/01/21,95110,28.4,125595,37.5,72511,21.7,102508,30.6,70303,21.1,108718,32.7,73681,22.1,109661,33.0
2016/01/22,104668,28.2,135974,36.6,86953,23.4,117491,31.6,89529,21.8,133114,32.4,104411,25.4,144934,35.3
2016/01/25,97923,25.4,138978,36.1,87297,22.7,120150,31.2,100420,21.4,152947,32.6,106713,22.8,152153,32.5
2016/01/26,97854,23.5,144524,34.7,93602,22.5,127942,30.7,106953,22.1,155979,32.2,112692,23.2,158587,32.7
2016/01/27,84122,26.7,120241,38.2,64392,20.4,94615,30.0,58794,17.4,102181,30.3,72572,21.5,112545,33.4
2016/01/28,85004,24.4,120952,34.8,66608,19.2,99426,28.6,73193,17.9,119630,29.3,100922,24.7,141295,34.6
2016/01/29,88334,24.8,129925,36.5,72515,20.4,102999,29.0,97364,19.7,149449,30.3,119243,24.1,169190,34.3
2016/01/30,87681,23.9,129338,35.2,76314,20.8,109658,29.9,115938,20.8,170686,30.6,133008,23.9,195230,35.0
2016/02/01,92348,22.3,135018,32.7,88768,21.5,131984,31.9,123859,21.2,176444,30.3,153806,26.4,218858,37.5
2016/02/02,95149,21.0,139800,30.8,108444,23.9,154050,34.0,134570,22.0,187788,30.7,154638,25.3,221599,36.2
2016/02/03,83030,24.0,120019,34.7,77897,22.5,106967,31.0,70681,16.4,116410,27.0,91854,21.3,137071,31.7
2016/02/15,85544,24.6,120584,34.6,72683,20.9,102866,29.5,67039,15.7,110659,25.8,100898,23.6,142107,33.2
2016/02/16,89568,23.6,133565,35.2,81831,21.6,115816,30.6,98328,18.6,151737,28.8,106049,20.1,157592,29.9
2016/02/17,76395,34.8,101117,46.1,56884,25.9,78470,35.8,44652,18.5,73849,30.6,35488,14.7,59529,24.6
2016/02/18,78439,29.0,108024,39.9,57884,21.4,81927,30.3,57183,16.7,96391,28.2,56504,16.5,89572,26.2
2016/02/19,85412,28.1,118782,39.0,59937,19.7,87857,28.9,85410,20.8,128078,31.2,74196,18.1,113825,27.8
2016/02/22,88966,25.3,126626,36.0,70439,20.0,102964,29.3,95001,20.9,139618,30.8,81480,18.0,127728,28.2
2016/02/23,100613,26.3,145091,37.9,80801,21.1,115072,30.0,112165,22.7,161036,32.6,83310,16.9,139778,28.3
2016/02/24,83222,27.6,116538,38.6,59835,19.8,87675,29.0,56202,16.0,98050,28.0,54077,15.4,84290,24.0
2016/02/25,98686,30.2,135155,41.3,59212,18.1,85090,26.0,77762,17.8,130746,29.9,67685,15.5,106133,24.2
2016/02/26,105010,28.8,144296,39.5,63003,17.3,93685,25.7,96182,19.4,147614,29.8,84617,17.1,130792,26.4
2016/03/01,116621,30.6,159867,41.9,74278,19.5,107328,28.2,115949,20.7,169586,30.2,93191,16.6,151731,27.0
2016/03/02,90019,28.6,125783,40.0,60028,19.1,88611,28.2,70360,15.7,118602,26.4,77392,17.2,117164,26.1
2016/03/03,97771,27.9,136415,38.9,61130,17.4,93166,26.6,92476,17.6,148033,28.1,81603,15.5,132034,25.1
2016/03/04,98688,26.4,139104,37.3,66447,17.8,102287,27.4,108722,19.0,164995,28.9,90577,15.8,144248,25.2
2016/03/07,100913,25.5,144621,36.6,71971,18.2,112050,28.3,131152,21.3,189712,30.8,102013,16.5,164096,26.6
2016/03/08,100364,23.7,143190,33.8,87225,20.6,130788,30.9,143951,21.8,208920,31.6,116801,17.7,184255,27.9
2016/03/09,87835,24.7,126013,35.5,74580,21.0,109943,30.9,90463,17.4,142239,27.3,95341,18.3,140465,27.0
2016/03/10,93957,24.9,133899,35.5,72603,19.3,110891,29.4,113950,19.1,176027,29.5,111689,18.7,169999,28.5
2016/03/11,98228,25.3,137517,35.4,76290,19.6,121319,31.2,138842,21.5,207271,32.1,139442,21.6,195916,30.3
2016/03/14,97690,23.7,139864,34.0,85126,20.7,132896,32.3,151821,22.3,219446,32.2,143037,21.0,200516,29.5
2016/03/15,103648,21.9,150011,31.7,110302,23.3,160432,33.9,160850,23.7,218703,32.2,149547,22.0,205200,30.2
2016/03/16,55276,30.0,79317,43.1,29181,15.9,47585,25.9,53516,22.0,79427,32.6,51695,21.2,71441,29.3
2016/03/17,57124,23.2,83386,33.9,34182,13.9,57112,23.2,59541,18.5,95312,29.7,60143,18.7,86145,26.8
2016/03/18,61228,22.2,91257,33.1,39628,14.4,67239,24.4,74411,19.2,118138,30.4,64230,16.5,98792,25.4
2016/03/21,67225,21.4,97058,30.9,52449,16.7,82797,26.3,81151,19.0,125419,29.4,69872,16.4,109741,25.8
2016/03/22,75310,21.1,108676,30.4,70121,19.6,103066,28.8,92795,19.8,140832,30.0,74215,15.8,120626,25.7
2016/03/23,54961,21.5,83330,32.6,33150,13.0,60126,23.5,51506,15.5,89784,27.0,62312,18.7,97103,29.2
2016/03/24,69856,22.2,102702,32.7,40142,12.8,70674,22.5,61818,15.3,106943,26.4,73332,18.1,119333,29.5
2016/03/25,75301,20.4,112233,30.4,56123,15.2,94594,25.6,81939,18.3,127648,28.5,85316,19.0,132610,29.6
2016/03/28,87495,20.8,129986,30.9,79672,18.9,120570,28.7,99942,20.5,147549,30.3,94160,19.3,145851,29.9
2016/03/29,86200,18.1,130072,27.3,98047,20.6,144604,30.3,103181,20.8,153994,31.0,96428,19.4,147069,29.6
2016/03/30,60633,18.7,93724,28.9,42704,13.2,75311,23.2,71559,17.4,119177,28.9,66364,16.1,113640,27.6
2016/03/31,78602,19.4,114137,28.2,68387,16.9,107901,26.7,95793,19.7,146025,30.1,93222,19.2,144000,29.6
2016/04/01,77535,17.1,116690,25.7,92623,20.4,133073,29.3,109111,21.8,156500,31.3,95254,19.0,146805,29.3
2016/04/06,58635,15.1,92257,23.8,59167,15.3,97608,25.2,72253,17.1,115442,27.4,87046,20.7,139897,33.2
2016/04/07,78362,17.6,116661,26.3,64534,14.5,110770,24.9,84137,17.9,134227,28.5,105611,22.4,162369,34.5
2016/04/08,99084,20.8,141233,29.6,73686,15.5,124847,26.2,112098,21.0,167901,31.4,120305,22.5,179229,33.5
2016/04/11,117002,23.1,160091,31.5,93248,18.4,143473,28.3,117035,20.3,177156,30.7,125042,21.7,185750,32.2
2016/04/12,119930,22.9,163750,31.2,104021,19.8,153476,29.3,123099,20.1,186819,30.5,128355,20.9,195229,31.8
2016/04/13,77931,19.4,116798,29.1,60305,15.0,100802,25.1,85390,16.8,141424,27.9,104499,20.6,159391,31.4
2016/04/14,99680,22.2,139882,31.2,76299,17.0,118783,26.5,93461,16.8,152098,27.3,125859,22.6,179628,32.2
2016/04/15,105368,22.7,146339,31.6,89446,19.3,130248,28.1,122358,20.1,188774,31.1,133182,21.9,195216,32.1
2016/04/18,110851,21.8,156478,30.8,118685,23.4,159798,31.5,127140,20.0,197956,31.1,145691,22.9,210481,33.1
2016/04/19,119289,21.9,164414,30.2,125369,23.0,174058,31.9,128437,19.9,198539,30.7,154494,23.9,220308,34.1
2016/04/20,57828,26.2,86951,39.4,30212,13.7,51747,23.5,56886,21.9,86131,33.2,54977,21.2,83842,32.3
2016/04/21,70610,25.9,101449,37.3,40260,14.8,63048,23.2,68752,20.6,108160,32.4,67526,20.2,99097,29.7
2016/04/22,69419,22.8,99475,32.6,46808,15.4,75148,24.7,92402,24.2,136330,35.8,77812,20.4,112290,29.5
2016/04/25,84104,24.9,116238,34.4,58237,17.3,89891,26.6,107386,24.8,154521,35.7,84724,19.6,120565,27.9
2016/04/26,88488,24.6,125324,34.8,70207,19.5,105080,29.2,112186,23.0,166805,34.2,89248,18.3,133501,27.4
2016/04/27,68047,24.9,98516,36.1,40738,14.9,65002,23.8,63507,18.5,104077,30.3,70279,20.5,101792,29.7
2016/04/28,76038,20.6,109338,29.7,63518,17.2,101502,27.6,68039,17.6,109899,28.5,77524,20.1,117026,30.3
2016/04/29,78908,17.7,119084,26.8,94314,21.2,138514,31.1,85542,20.1,127964,30.1,86949,20.4,129004,30.3
2016/05/03,79409,15.8,118087,23.5,106031,21.1,159378,31.7,84046,19.2,127168,29.0,95498,21.8,137667,31.4
2016/05/04,73982,18.1,108522,26.6,74865,18.4,117335,28.8,59013,16.1,97858,26.7,84940,23.1,126467,34.4
2016/05/05,78855,16.8,114197,24.3,87471,18.6,143750,30.6,67958,16.3,111344,26.7,99391,23.9,144910,34.8
2016/05/06,83034,16.2,123072,24.0,97567,19.0,159984,31.2,82609,18.5,130357,29.2,104567,23.4,157084,35.2
2016/05/09,83889,15.5,125739,23.3,106238,19.7,173275,32.1,85361,18.3,133734,28.7,109239,23.4,163285,35.0
2016/05/10,87901,15.5,133358,23.4,123603,21.7,189731,33.4,102128,19.9,151879,29.6,109553,21.4,164964,32.2
2016/05/11,80499,17.5,118285,25.7,85780,18.6,138203,30.0,60722,15.2,101475,25.5,97326,24.4,140489,35.3
2016/05/12,88918,17.6,129961,25.7,89517,17.7,142481,28.2,69224,15.3,122511,27.0,114116,25.2,164235,36.2
2016/05/13,98819,17.1,147352,25.4,106822,18.4,180097,31.1,79961,16.9,132928,28.0,123464,26.0,169410,35.7
2016/05/16,111802,18.7,159141,26.6,119428,20.0,192034,32.1,100194,19.3,156369,30.1,126299,24.3,174111,33.5
2016/05/17,114162,19.2,163965,27.5,128843,21.6,192261,32.3,114592,20.4,170660,30.4,126035,22.4,174610,31.1
2016/05/18,70867,32.6,97347,44.8,45783,21.1,67938,31.3,57091,21.5,91140,34.3,45559,17.2,74905,28.2
2016/05/19,77379,26.0,108422,36.5,62825,21.1,92050,31.0,65587,18.7,110706,31.6,73163,20.9,110305,31.5
2016/05/20,90715,27.3,126399,38.1,72084,21.7,106121,32.0,82990,19.4,139580,32.6,89207,20.8,126480,29.5
2016/05/23,82804,24.7,118820,35.4,64265,19.2,97048,28.9,98103,18.5,155067,29.2,92877,17.5,134211,25.2
2016/05/24,82386,21.6,120835,31.6,79048,20.7,115888,30.3,105732,18.9,166130,29.7,98338,17.6,144453,25.8
2016/05/25,81292,27.6,112433,38.1,55057,18.7,81842,27.7,56593,14.8,94133,24.7,59574,15.6,98124,25.7
2016/05/26,82950,25.7,112495,34.8,54927,17.0,81727,25.3,65069,15.2,109937,25.8,70845,16.6,114033,26.7
2016/05/27,89610,25.7,121308,34.8,56417,16.2,87883,25.2,72234,14.9,123345,25.4,82792,17.0,128535,26.5
2016/05/30,92955,24.9,129571,34.7,65091,17.4,100217,26.8,92854,16.9,149710,27.2,98714,17.9,147682,26.8
2016/05/31,86399,20.7,124439,29.8,87500,21.0,128576,30.8,105634,17.8,163823,27.6,120738,20.3,171134,28.8
2016/06/01,83051,25.8,120981,37.5,54492,16.9,87245,27.1,68694,14.5,120520,25.4,76729,16.2,122339,25.8
2016/06/02,86600,23.3,126220,34.0,56941,15.3,92933,25.0,78131,14.5,135791,25.3,105231,19.6,154269,28.7
2016/06/03,87433,22.1,129539,32.7,58976,14.9,96369,24.3,83885,14.6,146347,25.5,122264,21.3,171931,30.0
2016/06/04,90208,22.3,132381,32.7,62886,15.5,101679,25.1,87273,14.8,147188,25.0,125519,21.3,172740,29.4
2016/06/06,89611,20.9,133015,31.1,68843,16.1,110272,25.7,91685,14.8,154782,25.0,132335,21.4,187734,30.4
2016/06/07,97487,22.7,140839,32.8,75934,17.7,119286,27.8,111135,16.2,184235,26.8,143268,20.9,208505,30.4
2016/06/08,80690,23.4,120190,34.9,67159,19.5,100562,29.2,81598,14.1,143823,24.8,131722,22.7,186526,32.2
